Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
51,2.0,0.0,0.0,3622.0,11.0,192.0,10412.0,0.1,65.94779999999987,0.0,0.0,2276.9021348953247,,,,,,,,,,,,,,,,,,,,,31.397242349416455,16.949502212866108,60.039548526416375,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2.0,0.0,0.0,3801.0,12.0,179.0,10591.0,0.1,93.48459999999993,0.0,0.0,2294.3109760284424,,,,,,,,,,,,,,,,,,,,,37.43518670025538,27.09380962560944,86.9575296824896,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2.0,0.0,0.0,4117.0,13.0,316.0,10907.0,0.1,180.50620000000046,0.0,0.0,2324.933803319931,,,,,,,,,,,,,,,,,,,,,82.485012274372,45.26302804019734,154.75028193488632,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2.0,0.0,0.0,4438.0,14.0,321.0,11228.0,0.1,212.3442000000005,0.0,0.0,2356.5269515514374,,,,,,,,,,,,,,,,,,,,,100.04128469998942,60.21422539253278,180.5919509211948,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2.0,0.0,0.0,5254.0,15.0,816.0,12044.0,0.1,500.8251999999987,0.0,0.0,2435.357384443283,,,,,,,,,,,,,,,,,,,,,185.43050813786513,98.63215513742263,350.21398311174255,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2.0,0.0,0.0,5449.0,16.0,195.0,12239.0,0.1,103.04779999999988,0.0,0.0,2453.8709421157837,,,,,,,,,,,,,,,,,,,,,45.63357414439541,28.117010867523692,94.33783437275406,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2.0,0.0,0.0,5944.0,17.0,495.0,12734.0,0.1,304.56500000000017,0.0,0.0,2501.6675860881805,,,,,,,,,,,,,,,,,,,,,121.81978777613963,76.29349353381582,244.7534672318075,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2.0,0.0,0.0,6164.0,18.0,220.0,12954.0,0.1,152.76620000000014,0.0,0.0,2523.092623949051,,,,,,,,,,,,,,,,,,,,,62.38833325808138,42.30581251514716,139.31926589574775,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2.0,0.0,0.0,6878.0,19.0,714.0,13668.0,0.1,435.5614000000014,0.0,0.0,2592.4354615211487,,,,,,,,,,,,,,,,,,,,,154.1468151945601,103.51338656151728,326.1525529043397,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2.0,0.0,0.0,7359.0,20.0,481.0,14149.0,0.1,291.0660000000013,0.0,0.0,2638.64102101326,,,,,,,,,,,,,,,,,,,,,117.24086990288696,62.7362539280105,235.14319281915706,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
