Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
57,2.0,0.0,0.0,1372.0,17.0,141.0,3755.0,0.1,124.00800000000004,0.0,0.0,754.2970218658447,,,,,,,,,,,,,,,,,,,,,53.21469219047968,37.917756267023286,116.73808783873206,-7.964083874125917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2.0,0.0,0.0,1454.0,18.0,82.0,3837.0,0.1,69.00600000000003,0.0,0.0,762.8094971179962,,,,,,,,,,,,,,,,,,,,,29.2060766958342,22.41086643558663,66.74452401444647,-5.979034965020993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2.0,0.0,0.0,1506.0,19.0,52.0,3889.0,0.1,35.00799999999998,0.0,0.0,768.3531739711761,,,,,,,,,,,,,,,,,,,,,11.469817129987494,13.377706289714936,34.48049602078621,-7.964083874125917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2.0,0.0,0.0,1667.0,20.0,161.0,4050.0,0.1,120.0200000000001,0.0,0.0,784.3081812858582,,,,,,,,,,,,,,,,,,,,,41.91782582382915,41.27852027763789,113.49811276979037,-19.791324035294853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3.0,0.0,0.0,113.0,1.0,113.0,4163.0,0.1,96.00800000000004,0.0,0.0,1069.395668745041,,,,,,,,,,,,,,,,,,,,,40.23594229673393,30.549233590404317,91.64453594782883,-7.964083874125917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3.0,0.0,0.0,284.0,2.0,171.0,4334.0,0.1,154.00800000000004,0.0,0.0,1086.3867914676666,,,,,,,,,,,,,,,,,,,,,66.89052331276699,45.54314084646151,142.8552882346981,-7.964083874125917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3.0,0.0,0.0,346.0,3.0,62.0,4396.0,0.1,47.006999999999984,0.0,0.0,1092.7246344089508,,,,,,,,,,,,,,,,,,,,,17.91629895961115,16.591147444240548,45.988119715816026,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3.0,0.0,0.0,393.0,4.0,47.0,4443.0,0.1,32.006999999999984,0.0,0.0,1097.6360580921173,,,,,,,,,,,,,,,,,,,,,10.7933112045226,12.18705857455656,31.56280842743388,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3.0,0.0,0.0,465.0,5.0,72.0,4515.0,0.1,59.00599999999999,0.0,0.0,1104.9129693508148,,,,,,,,,,,,,,,,,,,,,24.447629027022256,19.63636155200898,57.36043421805629,-5.979034965020993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,3.0,0.0,0.0,495.0,6.0,30.0,4545.0,0.1,15.007000000000007,0.0,0.0,1108.1083738803864,,,,,,,,,,,,,,,,,,,,,2.887447371667813,6.931445060399051,14.950262152893599,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,3.0,0.0,0.0,551.0,7.0,56.0,4601.0,0.1,41.006999999999984,0.0,0.0,1113.8613209724426,,,,,,,,,,,,,,,,,,,,,15.062268532233547,14.849521935547973,40.24396063951333,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,3.0,0.0,0.0,681.0,8.0,130.0,4731.0,0.1,113.00800000000004,0.0,0.0,1126.971970319748,,,,,,,,,,,,,,,,,,,,,48.139710256432664,35.05365494448232,106.96365801904385,-7.964083874125917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
