Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
54,2.0,0.0,0.0,4139.0,14.0,1013.0,10667.0,0.1,524.0675999999994,0.0,0.0,2228.3995475769043,,,,,,,,,,,,,,,,,,,,,198.1004659596857,93.0299439357871,324.0395831094742,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2.0,0.0,0.0,4668.0,15.0,529.0,11196.0,0.1,334.90520000000123,0.0,0.0,2278.476419210434,,,,,,,,,,,,,,,,,,,,,146.04931998229827,78.77167191808329,258.16117391602234,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2.0,0.0,0.0,4981.0,16.0,313.0,11509.0,0.1,175.22720000000035,0.0,0.0,2308.1108045578003,,,,,,,,,,,,,,,,,,,,,81.52541478124886,43.190620212830545,150.00961439264006,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2.0,0.0,0.0,5469.0,17.0,488.0,11997.0,0.1,260.88520000000085,0.0,0.0,2354.398341178894,,,,,,,,,,,,,,,,,,,,,110.53727890982744,66.28800721460757,207.35751556562,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2.0,0.0,0.0,5499.0,18.0,30.0,12027.0,0.1,11.584800000000001,0.0,0.0,2357.7115025520325,,,,,,,,,,,,,,,,,,,,,3.357579083798845,3.823672265524721,11.50707527095267,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2.0,0.0,0.0,5560.0,19.0,61.0,12088.0,0.1,23.546000000000006,0.0,0.0,2363.9035007953644,,,,,,,,,,,,,,,,,,,,,8.818716762576054,6.925979042327282,23.054143510360067,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2.0,0.0,0.0,6061.0,20.0,501.0,12589.0,0.1,336.6652000000013,0.0,0.0,2411.1184895038605,,,,,,,,,,,,,,,,,,,,,144.61014599457542,76.45742014609257,264.7447415951668,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3.0,0.0,0.0,527.0,1.0,527.0,13116.0,0.1,346.82420000000127,0.0,0.0,3451.41645860672,,,,,,,,,,,,,,,,,,,,,147.92555665292642,77.26954199383029,269.405974186306,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3.0,0.0,0.0,639.0,2.0,112.0,13228.0,0.1,66.76559999999995,0.0,0.0,3462.237577676773,,,,,,,,,,,,,,,,,,,,,28.955546216766948,20.64743815763508,63.64981480351434,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3.0,0.0,0.0,1058.0,3.0,419.0,13647.0,0.1,229.18480000000102,0.0,0.0,3502.1540303230286,,,,,,,,,,,,,,,,,,,,,100.29550761653375,57.49420378416044,187.53586650581744,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
